time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_C0,Current_temp_C1,Current_temp_C2,Current_temp_C3,Current_temp_C4,Current_temp_C5,Current_temp_C6,Current_temp_C7_Ableiterplus,Target_temp_C0,Target_temp_C1,Target_temp_C2,Target_temp_C3,Target_temp_C4,Target_temp_C5,Target_temp_C6,Target_temp_C7_Ableiterplus,kp_C0,kp_C1,kp_C2,kp_C3,kp_C4,kp_C5,kp_C6,kp_C7_Ableiterplus,ki_C0,ki_C1,ki_C2,ki_C3,ki_C4,ki_C5,ki_C6,ki_C7_Ableiterplus,kd_C0,kd_C1,kd_C2,kd_C3,kd_C4,kd_C5,kd_C6,kd_C7_Ableiterplus,Output_C0,Output_C1,Output_C2,Output_C3,Output_C4,Output_C5,Output_C6,Output_C7_Ableiterplus,BaSyTec Line.Loop_C0,BaSyTec Line.Loop_C1,BaSyTec Line.Loop_C2,BaSyTec Line.Loop_C3,BaSyTec Line.Loop_C4,BaSyTec Line.Loop_C5,BaSyTec Line.Loop_C6,BaSyTec Line.Loop_C7_Ableiterplus
20250128 _174048,45685.7366729051,1738086048.53984,00:00:00,25,24.99,24.99,25,25,25,25.06,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.16,10.19,10.53,10.48,10.39,9.84,-0.96,0.07,.,.,.,.,.,.,.,.
20250128 _174049,45685.7366847106,1738086049.55942,00:00:00,24.99,25,25,24.99,25,25.01,25.27,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.58,8.28,10.48,10.86,8.69,9.51,-3.53,-0.8,.,.,.,.,.,.,.,.
20250128 _174050,45685.7366964352,1738086050.57295,00:00:00,24.99,25,25,24.99,25,25.01,25.16,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.55,9.94,10.38,10.84,10.51,11.13,10.43,2.23,.,.,.,.,.,.,.,.
20250128 _174051,45685.7367081713,1738086051.58635,00:00:00,25,25.01,25.01,25,25,25,24.87,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.21,9.69,10.25,10.54,10.4,9.5,21.48,0.45,.,.,.,.,.,.,.,.
20250128 _174052,45685.7367198727,1738086052.59771,00:00:00,25.01,25,25.01,25.01,25,25,24.72,25.02,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.9,9.75,8.46,12.1,10.51,9.71,19.27,-2.15,.,.,.,.,.,.,.,.
20250128 _174053,45685.7367316088,1738086053.6116,00:00:00,25.01,25,25.01,25,25,24.99,24.92,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.95,9.97,10.17,10.43,10.52,9.85,1.78,0.39,.,.,.,.,.,.,.,.
20250128 _174054,45685.7367431944,1738086054.61217,00:00:00,24.99,24.99,25,25,25,25,25.15,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.31,10.12,10.37,10.53,10.53,9.77,-2.08,-0.92,.,.,.,.,.,.,.,.
20250128 _174055,45685.7367548958,1738086055.62339,00:00:00,24.99,25,24.99,24.99,25,25,25.27,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.63,10.05,8.88,10.66,10.54,9.67,0.69,3.03,.,.,.,.,.,.,.,.
20250128 _174056,45685.7367666319,1738086056.6371,00:00:00,24.99,25.01,25,24.99,25,25,25.07,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.47,7.95,10.36,10.69,10.54,9.67,13.55,1.48,.,.,.,.,.,.,.,.
20250128 _174057,45685.7367782523,1738086057.64176,00:00:00,25.01,25,25.01,25,25,25,24.79,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.97,11.52,10.12,10.6,10.42,9.66,22.62,-1.73,.,.,.,.,.,.,.,.
20250128 _174058,45685.7367898495,1738086058.64398,00:00:00,25.02,25,25.01,25,25,25,24.72,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.65,9.85,9.95,10.48,10.41,9.66,19.3,-2.75,.,.,.,.,.,.,.,.
20250128 _174059,45685.7368015046,1738086059.65023,00:00:00,25.01,24.99,25,25,25,25,24.94,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.78,10.1,10.21,10.59,10.39,9.77,3.03,2.65,.,.,.,.,.,.,.,.
20250128 _174100,45685.7368131019,1738086060.65227,00:00:00,24.99,25,24.99,24.99,25,25,25.23,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.25,8.16,10.43,10.72,10.38,9.79,-5.87,1.69,.,.,.,.,.,.,.,.
20250128 _174101,45685.7368247801,1738086061.66137,00:00:00,24.99,25.01,24.99,24.99,25,25,25.24,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.49,9.68,10.48,10.76,10.37,9.69,3.53,0.08,.,.,.,.,.,.,.,.
20250128 _174102,45685.7368363773,1738086062.66399,00:00:00,24.99,25.01,25,25,25,25,24.98,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.4,9.62,10.3,10.56,10.36,9.69,16.78,0.98,.,.,.,.,.,.,.,.
20250128 _174103,45685.7368481829,1738086063.68345,00:00:00,25.01,25,25.01,25.01,25.01,25,24.74,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.04,9.81,10.16,10.3,8.54,9.69,22.36,2.63,.,.,.,.,.,.,.,.
20250128 _174104,45685.7368599306,1738086064.69838,00:00:00,25.01,24.99,25,25.01,25,25,24.81,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.85,10.05,10.23,10.22,10.31,9.81,10.03,-0.01,.,.,.,.,.,.,.,.
20250128 _174105,45685.7368715162,1738086065.69941,00:00:00,25,24.99,24.99,25,25,25,25.03,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.05,10.1,10.35,10.4,10.42,9.71,-2.34,0.38,.,.,.,.,.,.,.,.
20250128 _174106,45685.7368832755,1738086066.7156,00:00:00,24.99,25,24.99,24.99,25,25,25.27,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.43,10.03,10.51,10.63,10.45,9.71,-5.61,-0.38,.,.,.,.,.,.,.,.
20250128 _174107,45685.7368948611,1738086067.71635,00:00:00,24.99,25,25,24.99,25,25,25.19,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.64,11.56,12.1,10.68,10.35,9.7,7.37,2.72,.,.,.,.,.,.,.,.
20250128 _174108,45685.7369065278,1738086068.72442,00:00:00,25,25.01,25.01,25,25,25,24.89,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.4,9.64,10.21,10.49,10.32,9.7,20.02,-0.4,.,.,.,.,.,.,.,.
20250128 _174109,45685.7369181481,1738086069.72884,00:00:00,25.01,25,25.01,25.01,25,25,24.71,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.83,7.97,10.04,10.23,12.11,9.7,19.21,-0.4,.,.,.,.,.,.,.,.
20250128 _174110,45685.7369297685,1738086070.73258,00:00:00,25.01,25,25,25.01,25,25,24.88,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.59,9.93,10.34,10.28,10.42,9.69,5.68,1.71,.,.,.,.,.,.,.,.
20250128 _174111,45685.7369414583,1738086071.74238,00:00:00,25.01,24.99,24.99,25,25,25,25.12,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.87,10.08,10.47,10.49,8.62,9.69,-3.19,2.79,.,.,.,.,.,.,.,.
20250128 _174112,45685.7369530556,1738086072.74483,00:00:00,24.99,25,24.99,24.99,25,25,25.28,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.36,9.89,10.52,10.76,10.32,9.57,0.69,0.22,.,.,.,.,.,.,.,.
20250128 _174113,45685.7369646991,1738086073.75042,00:00:00,24.99,25.01,25.01,24.99,25.01,25,25.12,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.57,9.65,10.21,10.7,8.51,11.34,11.67,-1.73,.,.,.,.,.,.,.,.
20250128 _174114,45685.736976412,1738086074.76289,00:00:00,25,25.01,25.01,25.01,25.01,25,24.82,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.18,9.58,10.06,12.22,11.96,9.52,20.63,1.64,.,.,.,.,.,.,.,.
20250128 _174115,45685.7369881482,1738086075.77648,00:00:00,25.01,25,25.01,25.01,25,25,24.73,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.73,9.64,10.09,10.32,10.24,9.48,16.83,0.3,.,.,.,.,.,.,.,.
20250128 _174116,45685.7369998611,1738086076.78839,00:00:00,25.01,25,24.99,25,24.99,25,24.96,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.75,9.87,12.07,10.39,10.35,9.44,2.5,-1.84,.,.,.,.,.,.,.,.
20250128 _174117,45685.7370114699,1738086077.79147,00:00:00,25,25,24.99,25,24.99,25,25.19,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.95,11.77,10.44,10.49,10.48,11.21,-6.38,-0.98,.,.,.,.,.,.,.,.
20250128 _174118,45685.7370231829,1738086078.80392,00:00:00,24.99,25,25,24.99,25,25,25.26,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.36,9.81,10.37,10.63,10.29,9.64,0.68,-1.95,.,.,.,.,.,.,.,.
20250128 _174119,45685.7370348727,1738086079.81352,00:00:00,24.99,25.01,25.01,25,25,25,25.03,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.43,9.57,10.14,10.55,10.27,9.69,14.84,1.18,.,.,.,.,.,.,.,.
20250128 _174120,45685.7370465857,1738086080.82554,00:00:00,25,25,25.01,25,25,25,24.76,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.1,9.62,10.09,10.44,10.26,9.6,21.31,2.5,.,.,.,.,.,.,.,.
20250128 _174121,45685.737058206,1738086081.82971,00:00:00,25.01,24.99,25,25,25,25,24.77,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.02,11.71,10.28,10.53,11.93,9.6,13.86,-0.66,.,.,.,.,.,.,.,.
20250128 _174122,45685.7370700579,1738086082.85334,00:00:00,25,24.99,24.99,24.99,25,25,25.07,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.06,10.01,10.43,10.66,10.22,9.71,-3.67,1.19,.,.,.,.,.,.,.,.
20250128 _174123,45685.7370816435,1738086083.85409,00:00:00,25,24.99,24.99,24.99,25,25,25.25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.19,10.06,10.46,10.8,10.32,9.73,-4.83,1.62,.,.,.,.,.,.,.,.
20250128 _174124,45685.7370933796,1738086084.86809,00:00:00,25,25,25.01,24.99,24.99,25,25.22,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.06,9.86,10.16,10.75,10.57,9.64,6.37,-0.29,.,.,.,.,.,.,.,.
20250128 _174125,45685.737105,1738086085.87285,00:00:00,25.01,25.01,25.01,25.01,24.99,25,24.94,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.91,9.61,11.76,10.3,10.66,9.75,18.6,-1.42,.,.,.,.,.,.,.,.
20250128 _174126,45685.7371167361,1738086086.88627,00:00:00,25.01,25,25,25.01,25,25,24.72,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.86,9.66,10.19,10.23,8.68,9.64,20.8,1.67,.,.,.,.,.,.,.,.
20250128 _174127,45685.7371284259,1738086087.89634,00:00:00,25,25,24.99,25,25.01,25,24.84,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.13,9.87,10.42,12.11,10.24,9.63,6.58,-1.65,.,.,.,.,.,.,.,.
20250128 _174128,45685.7371402199,1738086088.91586,00:00:00,24.99,24.99,24.99,24.99,25,25,25.15,25.02,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.5,10.02,10.58,12.46,10.3,9.62,-4.75,-2.43,.,.,.,.,.,.,.,.
20250128 _174129,45685.7371518981,1738086089.92471,00:00:00,24.99,25,25,24.99,24.99,25,25.28,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.58,8.19,10.41,10.77,12.22,9.74,-1.54,-1.06,.,.,.,.,.,.,.,.
20250128 _174130,45685.7371636227,1738086090.93742,00:00:00,25,25,25.01,24.99,25,25,25.15,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.27,9.86,10.2,10.72,10.43,9.65,10.73,0.56,.,.,.,.,.,.,.,.
20250128 _174131,45685.7371753472,1738086091.9502,00:00:00,25.01,25.01,25.01,25.01,25,25,24.85,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,6.78,9.61,10.16,10.39,10.32,9.64,22.09,1.35,.,.,.,.,.,.,.,.
20250128 _174132,45685.7371870139,1738086092.9587,00:00:00,25.01,25,25,25.01,25,25,24.72,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.89,9.66,10.24,12.06,10.3,9.64,19.4,0.14,.,.,.,.,.,.,.,.
20250128 _174133,45685.7371985995,1738086093.95928,00:00:00,24.99,24.99,24.99,25,25,25,24.92,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.25,11.74,10.59,12.25,12.09,11.43,1.25,-1.16,.,.,.,.,.,.,.,.
20250128 _174134,45685.7372102315,1738086094.96488,00:00:00,24.99,24.99,24.99,24.99,25,25,25.22,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.57,10.15,10.55,10.76,12.09,9.64,-7.94,2.38,.,.,.,.,.,.,.,.
20250128 _174135,45685.7372219329,1738086095.97594,00:00:00,24.99,25,25,24.99,25,25,25.27,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.41,10,10.36,10.7,10.28,9.64,0.35,0.86,.,.,.,.,.,.,.,.
20250128 _174136,45685.7372336806,1738086096.99067,00:00:00,25.01,25,25.01,25,25,25,25.07,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.11,9.78,10.11,10.51,10.37,9.52,13.29,2.26,.,.,.,.,.,.,.,.
20250128 _174138,45685.7372454167,1738086098.00423,00:00:00,25.01,25,25.01,25.01,25,25,24.79,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.73,9.75,10.04,10.25,10.25,7.81,22.52,-0.32,.,.,.,.,.,.,.,.
20250128 _174139,45685.7372571181,1738086099.01547,00:00:00,25.01,25,25,25.01,25,25,24.74,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.89,9.83,11.98,10.29,10.24,9.59,14.24,-1.5,.,.,.,.,.,.,.,.
20250128 _174140,45685.7372687037,1738086100.01624,00:00:00,24.99,24.99,24.99,24.99,25,25,25.03,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.25,10.06,10.57,10.62,10.22,9.71,-2.23,2.11,.,.,.,.,.,.,.,.
20250128 _174141,45685.7372804167,1738086101.02848,00:00:00,24.99,24.99,24.99,24.99,24.99,25,25.27,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.59,10.12,10.54,10.91,10.56,9.62,-3.16,1.29,.,.,.,.,.,.,.,.
20250128 _174142,45685.7372921181,1738086102.0399,00:00:00,24.99,25,25,24.99,24.99,25,25.24,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.54,9.94,10.35,10.86,10.73,9.62,3.31,2.3,.,.,.,.,.,.,.,.
20250128 _174143,45685.737303831,1738086103.05133,00:00:00,25.01,25.01,25.01,25,24.99,25,24.97,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.06,9.69,10.22,10.56,10.59,9.62,17.13,-0.21,.,.,.,.,.,.,.,.
20250128 _174144,45685.7373155671,1738086104.06599,00:00:00,25.02,25.01,25.01,25.01,25.01,25,24.73,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.61,9.63,10.18,10.17,10.25,9.61,22.51,-0.48,.,.,.,.,.,.,.,.
20250128 _174145,45685.7373272338,1738086105.07368,00:00:00,25.01,25,25,25.01,25.01,25,24.81,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,10.83,9.93,10.38,10.31,10.07,7.94,10.04,2.84,.,.,.,.,.,.,.,.
20250128 _174146,45685.7373389583,1738086106.08602,00:00:00,24.99,24.99,24.99,24.99,24.99,25,25.12,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.22,10.08,10.52,12.36,12.18,9.75,-3.26,0.36,.,.,.,.,.,.,.,.
20250128 _174147,45685.7373506944,1738086107.10043,00:00:00,24.99,24.99,24.99,24.99,24.99,25,25.27,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.52,10.12,10.56,10.77,10.64,9.66,-3.46,0.06,.,.,.,.,.,.,.,.
20250128 _174148,45685.737362419,1738086108.11367,00:00:00,24.99,25,25,24.99,24.99,25,25.17,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.41,9.81,12.02,10.73,10.6,9.65,7.69,-1.13,.,.,.,.,.,.,.,.
20250128 _174149,45685.7373741435,1738086109.12697,00:00:00,25.01,25.01,25.01,25.01,25.01,25,24.88,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.02,9.66,8.47,8.68,10.27,9.65,20.54,1.16,.,.,.,.,.,.,.,.
20250128 _174150,45685.7373858681,1738086110.13925,00:00:00,25.01,25,25.01,25.01,25.01,25,24.72,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.7,11.57,10.18,10.24,9.98,9.64,19.03,1.85,.,.,.,.,.,.,.,.
20250128 _174151,45685.737397581,1738086111.15172,00:00:00,25,25,25,25.01,25,25,24.9,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.99,9.93,10.37,10.28,10.36,9.64,4.92,0.74,.,.,.,.,.,.,.,.
