time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_B0,Current_temp_B1,Current_temp_B2,Current_temp_B3,Current_temp_B4,Current_temp_B5,Current_temp_B6,Current_temp_Ch8,Target_temp_B0,Target_temp_B1,Target_temp_B2,Target_temp_B3,Target_temp_B4,Target_temp_B5,Target_temp_B6,Target_temp_Ch8,kp_B0,kp_B1,kp_B2,kp_B3,kp_B4,kp_B5,kp_B6,kp_Ch8,ki_B0,ki_B1,ki_B2,ki_B3,ki_B4,ki_B5,ki_B6,ki_Ch8,kd_B0,kd_B1,kd_B2,kd_B3,kd_B4,kd_B5,kd_B6,kd_Ch8,Output_B0,Output_B1,Output_B2,Output_B3,Output_B4,Output_B5,Output_B6,Output_Ch8,BaSyTec Line.Loop_B0,BaSyTec Line.Loop_B1,BaSyTec Line.Loop_B2,BaSyTec Line.Loop_B3,BaSyTec Line.Loop_B4,BaSyTec Line.Loop_B5,BaSyTec Line.Loop_B6,BaSyTec Line.Loop_Ch8
20250210 _165640,45698.706024213,1739206600.49245,00:00:00,25.01,25.01,24.99,25,25,24.96,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.98,6.26,7.91,6.07,8.04,0.14,8.12,0,.,.,.,.,.,.,.,.
20250210 _165641,45698.7060359375,1739206601.50587,00:00:00,25.01,24.99,25,25,25,25.2,24.98,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.95,6.42,7.77,6.06,8.04,-1.95,8.48,0,.,.,.,.,.,.,.,.
20250210 _165642,45698.7060475347,1739206602.50719,00:00:00,25,24.99,25.01,25,25.01,25.08,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.17,5.33,6.38,5.98,7.9,12.92,8.25,0,.,.,.,.,.,.,.,.
20250210 _165643,45698.7060591898,1739206603.51474,00:00:00,25,25,25,25.01,25.01,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.28,6.4,8.82,5.87,7.79,17.18,7.79,0,.,.,.,.,.,.,.,.
20250210 _165644,45698.7060708681,1739206604.52336,00:00:00,25.01,25,25,25,25,24.96,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.06,6.37,7.76,5.98,7.87,0.63,7.92,0,.,.,.,.,.,.,.,.
20250210 _165645,45698.7060825926,1739206605.5368,00:00:00,25.01,25,25,24.99,24.99,25.23,24.98,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.88,6.36,6.67,6.23,8.15,0.77,8.48,0,.,.,.,.,.,.,.,.
20250210 _165646,45698.706094213,1739206606.54012,00:00:00,25,25.01,24.99,24.99,25,25.09,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.08,6.25,7.88,6.29,7.16,11.15,8.35,0,.,.,.,.,.,.,.,.
20250210 _165647,45698.7061058333,1739206607.54441,00:00:00,24.99,25,24.99,25,25,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.25,7.52,7.91,6.09,7.93,17.35,7.82,0,.,.,.,.,.,.,.,.
20250210 _165648,45698.7061174421,1739206608.54796,00:00:00,25,24.99,25.01,25,25,24.95,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.21,6.57,7.69,6.08,7.98,0.54,7.95,0,.,.,.,.,.,.,.,.
20250210 _165649,45698.7061291088,1739206609.55589,00:00:00,25,24.99,25.01,25,25,25.22,24.98,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.06,6.66,7.65,5.05,7.98,0.79,10.15,0,.,.,.,.,.,.,.,.
20250210 _165650,45698.7061407986,1739206610.56547,00:00:00,25.01,25,25,25,25.01,25.09,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.88,6.42,7.79,6.09,6.95,12.94,8.46,0,.,.,.,.,.,.,.,.
20250210 _165651,45698.7061524884,1739206611.57597,00:00:00,25,25.01,24.99,25,25.01,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7,6.19,9,5.99,8.7,17.34,7.95,0,.,.,.,.,.,.,.,.
20250210 _165652,45698.7061641667,1739206612.58457,00:00:00,24.99,24.99,24.99,25,24.99,24.94,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.24,7.71,7.91,5.96,8.04,0.84,7.75,0,.,.,.,.,.,.,.,.
20250210 _165653,45698.7061758449,1739206613.59326,00:00:00,24.99,24.99,25,25,24.98,25.23,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.29,6.75,7.86,5.93,8.24,-1.28,8.25,0,.,.,.,.,.,.,.,.
20250210 _165654,45698.7061874537,1739206614.59679,00:00:00,25,25.01,25.01,25.01,24.99,25.01,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.07,6.25,7.61,4.77,8.17,15.17,8.43,0,.,.,.,.,.,.,.,.
20250210 _165655,45698.7061991088,1739206615.60384,00:00:00,25.01,25.02,25.01,25.01,25,24.79,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.9,6.09,7.65,5.79,8.07,17.09,8.16,0,.,.,.,.,.,.,.,.
20250210 _165656,45698.7062108912,1739206616.62105,00:00:00,25,24.99,24.99,24.99,25,24.94,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.01,6.48,7.87,7.12,8.14,1.06,9.53,0,.,.,.,.,.,.,.,.
20250210 _165657,45698.706222581,1739206617.63125,00:00:00,24.99,24.99,24.99,24.98,25,25.22,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.59,6.73,7.9,7.41,8.16,-0.81,8.16,0,.,.,.,.,.,.,.,.
20250210 _165658,45698.7062343056,1739206618.64499,00:00:00,24.99,25.01,25.01,25,25,25.01,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.39,5.12,6.57,5.08,7.15,15.46,8.43,0,.,.,.,.,.,.,.,.
20250210 _165659,45698.7062460301,1739206619.65739,00:00:00,25,25.02,25.01,25,25,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.19,6.1,7.57,5.97,8.03,14.3,8.05,0,.,.,.,.,.,.,.,.
20250210 _165700,45698.7062576042,1739206620.65779,00:00:00,25.01,25,25,25,25,24.95,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.02,6.41,7.7,6.03,7.12,0.8,7.9,0,.,.,.,.,.,.,.,.
20250210 _165701,45698.7062692361,1739206621.66254,00:00:00,25,24.98,24.99,25,25,25.23,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.32,6.84,7.96,6.11,8.07,-1.07,8.07,0,.,.,.,.,.,.,.,.
20250210 _165702,45698.7062809028,1739206622.67061,00:00:00,25,25.01,25,25,25,25.02,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.2,6.36,7.85,6.05,8,15.15,8.19,0,.,.,.,.,.,.,.,.
20250210 _165703,45698.7062925926,1739206623.68065,00:00:00,25,25.02,25.01,25,25.01,24.77,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.24,6.09,7.68,4.9,7.9,16.22,8.21,0,.,.,.,.,.,.,.,.
20250210 _165704,45698.7063042477,1739206624.68721,00:00:00,25,25,25,25,25,24.94,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.18,7.61,7.66,7.07,7.95,-0.69,8.22,0,.,.,.,.,.,.,.,.
20250210 _165705,45698.7063158796,1739206625.69227,00:00:00,25.01,24.98,24.99,25,25,25.22,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.01,6.81,7.97,6.1,8,-1,8.36,0,.,.,.,.,.,.,.,.
20250210 _165706,45698.7063275116,1739206626.69742,00:00:00,25.01,25,24.99,25,25,25.01,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.97,6.52,7.95,6.02,7.93,15.23,8.32,0,.,.,.,.,.,.,.,.
20250210 _165707,45698.7063391782,1739206627.70504,00:00:00,25,25.01,25.01,25,25,24.77,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.18,6.21,7.65,6.01,7.9,14.44,7.98,0,.,.,.,.,.,.,.,.
20250210 _165708,45698.7063507639,1739206628.70648,00:00:00,24.99,24.99,25.01,25,24.99,25.03,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.36,6.53,7.67,6.01,8.99,-1.84,8.01,0,.,.,.,.,.,.,.,.
20250210 _165709,45698.7063623611,1739206629.7085,00:00:00,24.99,24.98,24.99,25,24.99,25.22,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.32,6.85,9.01,6.09,8.12,-0.89,8.33,0,.,.,.,.,.,.,.,.
20250210 _165710,45698.7063740625,1739206630.71902,00:00:00,25,25,24.99,25,25,25.02,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.19,6.58,6.81,6.02,8.08,13.23,8.27,0,.,.,.,.,.,.,.,.
20250210 _165711,45698.7063857407,1739206631.72855,00:00:00,25,25.02,25,25,25,24.76,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.1,6.08,7.81,6.01,8.1,14.58,7.95,0,.,.,.,.,.,.,.,.
20250210 _165712,45698.7063973611,1739206632.73251,00:00:00,25,25,25.01,25,24.99,25.03,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.08,6.44,7.7,6.01,8.19,-3.5,9.63,0,.,.,.,.,.,.,.,.
20250210 _165713,45698.7064090278,1739206633.74008,00:00:00,25,24.98,24.99,25,24.99,25.23,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.72,6.84,7.93,6.09,9.17,-2.94,8.08,0,.,.,.,.,.,.,.,.
20250210 _165714,45698.7064207176,1739206634.75093,00:00:00,25,25,24.99,25,25,25.03,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.13,6.67,8.05,6.11,8.2,14.52,8.32,0,.,.,.,.,.,.,.,.
20250210 _165715,45698.7064323611,1739206635.75627,00:00:00,24.99,25.02,25,25,25.01,24.77,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.3,6.18,7.85,6.03,8,14.43,8.15,0,.,.,.,.,.,.,.,.
20250210 _165716,45698.7064439699,1739206636.75958,00:00:00,25,25,25.01,25,25,25.02,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.26,6.37,7.75,6.12,8.1,-1.25,8.12,0,.,.,.,.,.,.,.,.
20250210 _165717,45698.7064556134,1739206637.766,00:00:00,25,24.98,24.99,24.99,25,25.22,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.2,6.87,9.18,6.23,7.29,2.5,8.35,0,.,.,.,.,.,.,.,.
20250210 _165718,45698.7064672222,1739206638.76834,00:00:00,25,24.99,24.99,25,25,25.03,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.12,6.77,8.1,6.17,8.21,14.5,6.74,0,.,.,.,.,.,.,.,.
20250210 _165719,45698.7064788889,1739206639.77666,00:00:00,25.01,25.02,25,24.99,25,24.77,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.36,6.32,7.9,7.32,8.22,16.17,8.22,0,.,.,.,.,.,.,.,.
20250210 _165720,45698.706490544,1739206640.78343,00:00:00,25,25,25.01,24.99,24.99,25.02,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.07,6.43,7.79,6.31,8.38,-0.84,8.08,0,.,.,.,.,.,.,.,.
20250210 _165721,45698.7065021759,1739206641.78886,00:00:00,25,24.99,24.99,25,24.99,25.22,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.22,8.04,8.01,6.37,8.37,0.58,8.39,0,.,.,.,.,.,.,.,.
20250210 _165722,45698.7065137963,1739206642.79213,00:00:00,24.99,25,24.99,25.01,25.01,25.03,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.42,6.6,7.02,6.06,8.12,14.77,8.53,0,.,.,.,.,.,.,.,.
20250210 _165723,45698.7065254514,1739206643.79903,00:00:00,25,25.01,25,25.01,25.02,24.77,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.3,6.32,8.02,6.01,7.95,16.35,8.24,0,.,.,.,.,.,.,.,.
20250210 _165724,45698.706537037,1739206644.80008,00:00:00,25,25,25.01,25,25,25.02,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.24,6.44,7.86,6.13,8.09,-3.09,8.11,0,.,.,.,.,.,.,.,.
20250210 _165725,45698.7065488889,1739206645.82496,00:00:00,25,24.99,25,25,24.99,25.23,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.33,6.74,7.92,6.22,8.3,0.51,8.43,0,.,.,.,.,.,.,.,.
20250210 _165726,45698.706560544,1739206646.83102,00:00:00,25,25,25.01,25,25,24.94,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.26,6.62,7.83,6.16,8.2,17.48,8.49,0,.,.,.,.,.,.,.,.
20250210 _165727,45698.7065721412,1739206647.83364,00:00:00,25,25.01,25.01,25,25,24.77,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.26,6.32,7.8,6.24,8.13,14.25,8.19,0,.,.,.,.,.,.,.,.
20250210 _165728,45698.7065837732,1739206648.838,00:00:00,25,25.01,24.99,24.99,25,25.01,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.91,6.33,9.13,6.35,8.24,-2.61,8.15,0,.,.,.,.,.,.,.,.
20250210 _165729,45698.7065954051,1739206649.84345,00:00:00,25,24.99,24.99,25,24.99,25.23,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.25,6.79,8.21,6.23,8.4,2.44,8.35,0,.,.,.,.,.,.,.,.
20250210 _165730,45698.7066070139,1739206650.84646,00:00:00,25,24.99,25,25.02,25,24.95,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.17,5.47,6.92,5.88,8.25,17.06,6.86,0,.,.,.,.,.,.,.,.
20250210 _165731,45698.7066188657,1739206651.87005,00:00:00,25.01,25.01,25,25,25.01,24.78,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.07,6.33,7.95,7.07,8.99,12.71,8.33,0,.,.,.,.,.,.,.,.
20250210 _165732,45698.7066305093,1739206652.87631,00:00:00,25,25.01,25,24.99,25,25.01,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.13,6.37,7.95,6.33,8.14,-2.87,8.2,0,.,.,.,.,.,.,.,.
20250210 _165733,45698.7066421065,1739206653.87861,00:00:00,25,24.99,25.01,24.99,24.99,25.22,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.11,6.63,6.64,5.37,8.34,2.55,8.28,0,.,.,.,.,.,.,.,.
20250210 _165734,45698.70665375,1739206654.88419,00:00:00,25,24.99,25,25,25,24.95,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.19,6.67,9.08,6.14,8.31,17.35,8.4,0,.,.,.,.,.,.,.,.
20250210 _165735,45698.7066653935,1739206655.89045,00:00:00,25,25,24.99,25.01,25.01,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.11,6.6,8.14,6.01,8.04,10.8,8.19,0,.,.,.,.,.,.,.,.
20250210 _165736,45698.7066770255,1739206656.895,00:00:00,25,24.99,24.99,25,25,25.1,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.43,6.72,8.11,6.14,8.12,-3.89,8.14,0,.,.,.,.,.,.,.,.
20250210 _165737,45698.7066887153,1739206657.90509,00:00:00,25,25,25,25,25,25.23,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.16,6.66,7.97,5.17,8.24,0.5,8.34,0,.,.,.,.,.,.,.,.
20250210 _165738,45698.7067003704,1739206658.91226,00:00:00,25,25.02,25.01,25,25,24.95,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.16,6.36,7.87,6.25,8.26,16.83,8.48,0,.,.,.,.,.,.,.,.
20250210 _165739,45698.7067119676,1739206659.91483,00:00:00,25,25.01,25.01,25,24.99,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.17,6.37,7.82,6.17,8.35,12.7,8.18,0,.,.,.,.,.,.,.,.
20250210 _165740,45698.7067236111,1739206660.92078,00:00:00,25,24.99,24.99,25,25,25.1,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.16,6.72,8.04,6.25,8.32,-3.52,8.15,0,.,.,.,.,.,.,.,.
20250210 _165741,45698.7067352546,1739206661.92655,00:00:00,25,24.99,24.99,24.99,25.01,25.23,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.16,6.78,8.15,6.35,8.13,0.44,9.99,0,.,.,.,.,.,.,.,.
20250210 _165742,45698.7067468519,1739206662.92895,00:00:00,25,25.01,25.01,25,25.02,24.96,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.16,6.45,7.87,6.31,7.94,17.06,8.48,0,.,.,.,.,.,.,.,.
20250210 _165743,45698.7067585648,1739206663.94027,00:00:00,25,25.02,25.01,25.01,25,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.43,6.19,7.82,5.98,8.07,12.72,6.54,0,.,.,.,.,.,.,.,.
20250210 _165744,45698.7067701968,1739206664.9457,00:00:00,25,24.99,24.99,25.01,25,25.09,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.16,6.6,8.04,5.98,8.2,-1.79,8.16,0,.,.,.,.,.,.,.,.
20250210 _165745,45698.706781875,1739206665.95451,00:00:00,25,24.99,24.99,25,25,25.2,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.42,5.65,8.09,6.11,8.22,4.73,8.36,0,.,.,.,.,.,.,.,.
20250210 _165746,45698.7067935532,1739206666.9634,00:00:00,25,25,25,25,25,24.96,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.81,5.33,6.74,6.11,8.23,16.54,8.49,0,.,.,.,.,.,.,.,.
20250210 _165747,45698.7068052083,1739206667.9706,00:00:00,25,25.02,25.01,25,24.99,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.15,6.22,8.96,6.1,9.22,12.63,6.54,0,.,.,.,.,.,.,.,.
20250210 _165748,45698.7068168866,1739206668.97995,00:00:00,24.99,24.99,25,25,24.99,25.09,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.33,6.61,7.96,6.18,8.42,-3.31,8.04,0,.,.,.,.,.,.,.,.
