time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_A0,Current_temp_A1,Current_temp_A2,Current_temp_A3,Current_temp_A4,Current_temp_A5,Current_temp_A6,Current_temp_A7/A2,Target_temp_A0,Target_temp_A1,Target_temp_A2,Target_temp_A3,Target_temp_A4,Target_temp_A5,Target_temp_A6,Target_temp_A7/A2,kp_A0,kp_A1,kp_A2,kp_A3,kp_A4,kp_A5,kp_A6,kp_A7/A2,ki_A0,ki_A1,ki_A2,ki_A3,ki_A4,ki_A5,ki_A6,ki_A7/A2,kd_A0,kd_A1,kd_A2,kd_A3,kd_A4,kd_A5,kd_A6,kd_A7/A2,Output_A0,Output_A1,Output_A2,Output_A3,Output_A4,Output_A5,Output_A6,Output_A7/A2,BaSyTec Line.Loop_A0,BaSyTec Line.Loop_A1,BaSyTec Line.Loop_A2,BaSyTec Line.Loop_A3,BaSyTec Line.Loop_A4,BaSyTec Line.Loop_A5,BaSyTec Line.Loop_A6,BaSyTec Line.Loop_A7/A2
20250210 _144017,45698.6113172338,1739198417.80946,00:00:00,25,25.07,25,25,25,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.86,0,9.15,7.82,11.63,9.45,10.83,9.97,.,.,.,.,.,.,.,.
20250210 _144018,45698.6113288542,1739198418.8134,00:00:00,25,25.08,25,25.03,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.98,0,10.99,8.99,11.63,11.38,10.55,9.72,.,.,.,.,.,.,.,.
20250210 _144019,45698.6113405787,1739198419.82614,00:00:00,24.99,25.08,25,25,25,25,25.01,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.14,0,11.09,11.83,11.63,11.47,10.34,9.66,.,.,.,.,.,.,.,.
20250210 _144020,45698.6113524653,1739198420.85329,00:00:00,25,25.08,25,24.97,25,24.99,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.91,0,11.22,13.11,11.62,13.56,8.48,9.86,.,.,.,.,.,.,.,.
20250210 _144021,45698.6113642014,1739198421.86731,00:00:00,25.01,25.07,25,24.98,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.76,0,11.13,10.68,11.62,11.62,10.73,9.87,.,.,.,.,.,.,.,.
20250210 _144022,45698.6113759144,1739198422.87968,00:00:00,25,25.08,25,25.02,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.82,0,11.13,9.22,11.61,9.56,12.85,9.64,.,.,.,.,.,.,.,.
20250210 _144023,45698.6113876389,1739198423.89287,00:00:00,25,25.08,25,25.01,25,25.01,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.93,0,11,9.27,11.59,11.28,10.45,7.75,.,.,.,.,.,.,.,.
20250210 _144024,45698.6113993519,1739198424.9043,00:00:00,25,25.08,25,24.98,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.94,0,11.1,10.58,11.44,11.34,10.41,11.5,.,.,.,.,.,.,.,.
20250210 _144025,45698.6114110764,1739198425.9176,00:00:00,25,25.07,25,24.99,25.01,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,11.22,10.5,11.4,11.53,10.68,9.91,.,.,.,.,.,.,.,.
20250210 _144026,45698.6114228125,1739198426.93127,00:00:00,24.99,25.07,25,25.02,25.01,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.09,0,11.11,9.5,11.24,11.56,10.71,8.13,.,.,.,.,.,.,.,.
20250210 _144027,45698.6114345949,1739198427.94982,00:00:00,25,25.08,25,25.02,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.01,0,10.98,11.49,11.45,11.36,10.44,9.61,.,.,.,.,.,.,.,.
20250210 _144028,45698.6114463426,1739198428.96419,00:00:00,25.01,25.08,25,24.99,24.99,25.01,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.98,0,11.06,10.26,11.72,11.22,10.22,9.68,.,.,.,.,.,.,.,.
20250210 _144029,45698.6114580556,1739198429.97617,00:00:00,25,25.07,24.99,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.81,0,11.28,10.42,13.65,11.28,10.44,9.91,.,.,.,.,.,.,.,.
20250210 _144030,45698.6114696412,1739198430.97738,00:00:00,25,25.07,25,25.02,25,25,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.92,0,11.21,9.57,11.38,13.34,10.75,9.95,.,.,.,.,.,.,.,.
20250210 _144031,45698.6114813194,1739198431.98677,00:00:00,25,25.08,25,25.02,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.93,0,10.98,9.24,11.34,11.52,8.57,9.61,.,.,.,.,.,.,.,.
20250210 _144032,45698.6114929051,1739198432.98742,00:00:00,25,25.08,25.01,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.94,0,10.85,12.25,11.58,11.43,8.31,9.45,.,.,.,.,.,.,.,.
20250210 _144033,45698.6115046181,1739198433.99928,00:00:00,25,25.08,25,24.98,24.99,25.01,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,13.02,10.48,11.75,11.21,10.21,9.62,.,.,.,.,.,.,.,.
20250210 _144035,45698.6115163542,1739198435.01356,00:00:00,25,25.07,24.99,25.01,25,25.01,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.96,0,9.34,7.52,11.55,11.16,10.44,9.73,.,.,.,.,.,.,.,.
20250210 _144036,45698.6115280556,1739198436.02439,00:00:00,24.99,25.07,25,25.02,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.1,0,11.1,9.27,11.41,11.33,10.73,9.76,.,.,.,.,.,.,.,.
20250210 _144037,45698.6115396759,1739198437.02846,00:00:00,25,25.08,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11,0,10.96,9.9,13.48,11.45,10.64,9.77,.,.,.,.,.,.,.,.
20250210 _144038,45698.6115512963,1739198438.03262,00:00:00,25,25.07,25,24.98,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.87,0,11.04,10.44,11.62,11.48,10.51,9.76,.,.,.,.,.,.,.,.
20250210 _144039,45698.6115628704,1739198439.03287,00:00:00,25,25.07,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.84,0,11.29,7.64,11.65,11.27,10.35,9.77,.,.,.,.,.,.,.,.
20250210 _144040,45698.611574456,1739198440.03311,00:00:00,25,25.07,25,25.02,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.18,0,11.1,9.34,11.54,11.25,10.46,9.78,.,.,.,.,.,.,.,.
20250210 _144041,45698.6115860301,1739198441.0338,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.84,0,10.98,9.64,11.39,11.46,10.61,9.79,.,.,.,.,.,.,.,.
20250210 _144042,45698.611597662,1739198442.03802,00:00:00,25,25.07,25,24.98,25,24.99,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.81,0,12.91,10.42,11.48,11.59,10.64,9.95,.,.,.,.,.,.,.,.
20250210 _144043,45698.6116093519,1739198443.04893,00:00:00,25,25.08,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.92,0,11.16,10.12,11.76,11.53,10.52,9.75,.,.,.,.,.,.,.,.
20250210 _144044,45698.6116209954,1739198444.05441,00:00:00,25,25.08,25,25.02,25,25.01,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.93,0,11.19,9.33,11.69,11.21,8.26,7.63,.,.,.,.,.,.,.,.
20250210 _144045,45698.6116326736,1739198445.06306,00:00:00,25,25.08,25,25,25,25.01,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.93,0,10.96,9.63,11.44,11.16,12.6,9.48,.,.,.,.,.,.,.,.
20250210 _144046,45698.6116444213,1739198446.07819,00:00:00,25,25.07,25,24.98,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.94,0,12.79,12.56,11.42,11.23,10.49,11.51,.,.,.,.,.,.,.,.
20250210 _144047,45698.6116561343,1739198447.09063,00:00:00,24.99,25.06,25,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.07,0,11.12,8.07,11.38,11.44,10.63,9.86,.,.,.,.,.,.,.,.
20250210 _144048,45698.6116677662,1739198448.09512,00:00:00,25,25.08,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.98,0,11.27,9.51,11.49,11.47,12.75,9.67,.,.,.,.,.,.,.,.
20250210 _144049,45698.6116794792,1739198449.10711,00:00:00,25,25.08,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.86,0,11.09,9.52,11.63,11.39,10.36,9.4,.,.,.,.,.,.,.,.
20250210 _144050,45698.6116912037,1739198450.12056,00:00:00,25,25.07,25,24.99,25,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.84,0,10.96,10.24,11.53,11.16,10.32,9.57,.,.,.,.,.,.,.,.
20250210 _144051,45698.6117028125,1739198451.12317,00:00:00,25,25.06,25,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.96,0,11.04,10.38,13.51,11.34,10.43,11.67,.,.,.,.,.,.,.,.
20250210 _144052,45698.611714537,1739198452.13662,00:00:00,25,25.07,24.99,25.01,25,24.99,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.97,0,9.31,9.69,11.39,11.46,12.66,9.87,.,.,.,.,.,.,.,.
20250210 _144053,45698.6117262847,1739198453.15169,00:00:00,25,25.08,25,25.02,25,24.99,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.97,0,11.21,9.28,11.48,11.62,10.59,9.66,.,.,.,.,.,.,.,.
20250210 _144054,45698.6117380208,1739198454.16523,00:00:00,25,25.08,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.99,0,12.97,9.92,11.75,11.44,10.62,9.63,.,.,.,.,.,.,.,.
20250210 _144055,45698.6117497569,1739198455.17983,00:00:00,24.99,25.07,25,24.98,25,25.01,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.14,0,10.96,10.47,11.67,11.2,10.65,11.56,.,.,.,.,.,.,.,.
20250210 _144056,45698.6117614699,1739198456.19146,00:00:00,25,25.07,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.92,0,9.19,7.64,11.43,11.27,10.69,9.89,.,.,.,.,.,.,.,.
20250210 _144057,45698.6117730671,1739198457.19378,00:00:00,25.01,25.08,24.99,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.64,0,11.31,9.45,11.53,11.48,10.41,9.68,.,.,.,.,.,.,.,.
20250210 _144058,45698.6117847801,1739198458.20582,00:00:00,25.01,25.08,25,25,25,24.99,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.67,0,11.13,9.95,11.52,11.64,12.45,9.51,.,.,.,.,.,.,.,.
20250210 _144059,45698.6117963889,1739198459.20804,00:00:00,24.99,25.07,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.66,0,11,10.31,11.51,11.57,10.45,9.72,.,.,.,.,.,.,.,.
20250210 _144100,45698.611807963,1739198460.20888,00:00:00,24.99,25.06,25,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.05,0,11.09,10.14,11.36,11.35,10.77,9.98,.,.,.,.,.,.,.,.
20250210 _144101,45698.6118196181,1739198461.21599,00:00:00,25,25.07,24.99,25.02,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.85,0,11.34,9.35,11.6,11.32,10.69,9.8,.,.,.,.,.,.,.,.
20250210 _144102,45698.6118313542,1739198462.22941,00:00:00,25.01,25.08,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.69,0,11.14,9.49,11.65,11.52,10.41,9.69,.,.,.,.,.,.,.,.
20250210 _144103,45698.611842963,1739198463.23249,00:00:00,25,25.07,25,24.98,25,24.99,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.77,0,11.01,10.4,11.56,11.67,8.1,9.66,.,.,.,.,.,.,.,.
20250210 _144104,45698.6118546991,1739198464.24624,00:00:00,25,25.06,25,24.98,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.88,0,10.99,12.72,11.43,9.75,10.46,9.9,.,.,.,.,.,.,.,.
20250210 _144105,45698.6118662847,1739198465.24764,00:00:00,25,25.06,24.99,25.01,25,25,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.25,0,13.16,9.71,11.55,11.53,10.77,9.96,.,.,.,.,.,.,.,.
20250210 _144106,45698.6118779977,1739198466.25957,00:00:00,24.99,25.07,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.04,0,9.4,9.42,11.54,11.41,10.71,9.76,.,.,.,.,.,.,.,.
20250210 _144107,45698.6118897338,1739198467.27372,00:00:00,24.99,25.08,25,24.98,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.08,0,11.16,10.26,11.54,11.5,10.44,9.62,.,.,.,.,.,.,.,.
20250210 _144108,45698.6119014005,1739198468.28164,00:00:00,25,25.07,25,24.98,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.86,0,11.14,10.59,11.52,11.61,10.37,9.83,.,.,.,.,.,.,.,.
20250210 _144109,45698.6119131481,1739198469.29686,00:00:00,25.01,25.06,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.7,0,11.14,9.63,11.52,11.53,10.63,9.97,.,.,.,.,.,.,.,.
20250210 _144110,45698.6119248264,1739198470.30515,00:00:00,25,25.07,25,25.02,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.91,0,11.13,9.17,11.66,11.42,8.57,9.89,.,.,.,.,.,.,.,.
20250210 _144111,45698.6119365625,1739198471.31911,00:00:00,24.99,25.08,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.83,0,11,9.97,11.68,11.4,12.8,9.77,.,.,.,.,.,.,.,.
20250210 _144112,45698.611948287,1739198472.33293,00:00:00,25,25.08,25,24.98,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.99,0,13.06,10.69,11.56,11.37,10.42,9.73,.,.,.,.,.,.,.,.
20250210 _144113,45698.6119600347,1739198473.34705,00:00:00,25,25.06,24.99,25,25,24.99,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.65,0,11.35,7.76,11.7,11.7,10.52,9.96,.,.,.,.,.,.,.,.
20250210 _144114,45698.6119717361,1739198474.35842,00:00:00,25,25.06,25,25.02,25,24.99,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.86,0,11.28,9.25,11.73,11.76,10.81,10.12,.,.,.,.,.,.,.,.
20250210 _144115,45698.611983588,1739198475.3824,00:00:00,24.99,25.07,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.89,0,11.3,12.34,11.76,11.7,10.88,9.95,.,.,.,.,.,.,.,.
20250210 _144116,45698.6119953356,1739198476.39703,00:00:00,24.99,25.08,25,24.98,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.19,0,11.32,10.73,11.78,11.61,8.38,9.71,.,.,.,.,.,.,.,.
20250210 _144117,45698.6120070602,1739198477.41037,00:00:00,25,25.07,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.97,0,11.35,10,11.95,11.61,10.44,9.91,.,.,.,.,.,.,.,.
20250210 _144118,45698.6120186921,1739198478.41537,00:00:00,25,25.06,25,25.02,24.99,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,11.37,11.48,9.9,11.61,10.7,10.06,.,.,.,.,.,.,.,.
20250210 _144119,45698.6120302662,1739198479.41585,00:00:00,25,25.07,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.06,0,11.39,9.59,11.78,11.61,10.88,11.8,.,.,.,.,.,.,.,.
20250210 _144120,45698.6120419097,1739198480.42195,00:00:00,24.99,25.08,25,24.98,25.01,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.33,0,9.57,10.66,11.49,13.47,10.81,11.57,.,.,.,.,.,.,.,.
20250210 _144121,45698.6120536111,1739198481.43291,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.15,0,11.44,8.07,11.56,11.48,10.69,9.82,.,.,.,.,.,.,.,.
20250210 _144122,45698.6120653356,1739198482.44534,00:00:00,25,25.07,25,25.02,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.01,0,11.23,9.32,11.81,13.44,12.76,9.93,.,.,.,.,.,.,.,.
20250210 _144123,45698.612077037,1739198483.45617,00:00:00,25,25.07,25.01,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.97,0,10.94,9.74,11.7,11.45,10.63,10.08,.,.,.,.,.,.,.,.
20250210 _144124,45698.6120887847,1739198484.47113,00:00:00,25,25.07,25,24.98,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.09,0,11.11,12.84,11.7,11.44,10.79,9.99,.,.,.,.,.,.,.,.
