time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_C0,Current_temp_C1,Current_temp_C2,Current_temp_C3,Current_temp_C4,Current_temp_C5,Current_temp_C6,Current_temp_C7_Ableiterplus,Target_temp_C0,Target_temp_C1,Target_temp_C2,Target_temp_C3,Target_temp_C4,Target_temp_C5,Target_temp_C6,Target_temp_C7_Ableiterplus,kp_C0,kp_C1,kp_C2,kp_C3,kp_C4,kp_C5,kp_C6,kp_C7_Ableiterplus,ki_C0,ki_C1,ki_C2,ki_C3,ki_C4,ki_C5,ki_C6,ki_C7_Ableiterplus,kd_C0,kd_C1,kd_C2,kd_C3,kd_C4,kd_C5,kd_C6,kd_C7_Ableiterplus,Output_C0,Output_C1,Output_C2,Output_C3,Output_C4,Output_C5,Output_C6,Output_C7_Ableiterplus,BaSyTec Line.Loop_C0,BaSyTec Line.Loop_C1,BaSyTec Line.Loop_C2,BaSyTec Line.Loop_C3,BaSyTec Line.Loop_C4,BaSyTec Line.Loop_C5,BaSyTec Line.Loop_C6,BaSyTec Line.Loop_C7_Ableiterplus
20250210 _163240,45698.6893563426,1739205160.38863,00:00:00,25,25,25,25.01,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.23,10.71,10.94,10.99,10.8,10.27,11.16,10.62,.,.,.,.,.,.,.,.
20250210 _163241,45698.6893679745,1739205161.39381,00:00:00,24.99,25,25,25.01,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.61,10.6,10.85,10.85,10.69,10.25,11.16,17.34,.,.,.,.,.,.,.,.
20250210 _163242,45698.6893796296,1739205162.40058,00:00:00,24.99,25,25,25,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.83,10.57,10.84,12.63,10.8,8.55,11.15,-8.71,.,.,.,.,.,.,.,.
20250210 _163243,45698.68939125,1739205163.40431,00:00:00,25,25,25,24.99,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.54,10.66,10.95,11.12,10.81,10.32,11.15,8.77,.,.,.,.,.,.,.,.
20250210 _163244,45698.6894028704,1739205164.40854,00:00:00,25.01,24.99,25,24.99,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.14,10.91,10.97,11.16,10.82,10.32,11.14,24.19,.,.,.,.,.,.,.,.
20250210 _163245,45698.6894145255,1739205165.41551,00:00:00,25.01,24.99,25,25,25,25,25.01,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.91,10.96,10.99,11.08,10.82,10.44,9.71,6.31,.,.,.,.,.,.,.,.
20250210 _163246,45698.6894261458,1739205166.41943,00:00:00,25,25,25,25.01,25,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.31,10.77,11.01,10.84,10.7,10.34,11.13,-8.53,.,.,.,.,.,.,.,.
20250210 _163247,45698.6894377662,1739205167.42302,00:00:00,24.99,25,25,25.01,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.61,10.66,10.91,10.69,10.81,10.33,11.12,-8.18,.,.,.,.,.,.,.,.
20250210 _163248,45698.6894494097,1739205168.42973,00:00:00,24.99,25,25,25,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.69,10.63,10.92,10.97,9.02,10.33,11.12,7.55,.,.,.,.,.,.,.,.
20250210 _163249,45698.6894610301,1739205169.43347,00:00:00,25,25,25,24.99,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.5,10.6,10.91,11.11,10.71,10.33,11.12,24.48,.,.,.,.,.,.,.,.
20250210 _163250,45698.6894727199,1739205170.44374,00:00:00,25.01,25,25,25,25,25,25,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.09,10.69,10.9,11.04,10.69,10.32,11.12,4.36,.,.,.,.,.,.,.,.
20250210 _163251,45698.689484375,1739205171.45054,00:00:00,25.01,24.99,25,25.01,25,25,25,25.12,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.14,10.94,10.89,10.82,10.68,10.18,11.11,-6.96,.,.,.,.,.,.,.,.
20250210 _163252,45698.6894960185,1739205172.4564,00:00:00,25,25,25,25.01,25,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.36,10.85,12.65,10.67,10.67,10.39,11.11,-9.68,.,.,.,.,.,.,.,.
20250210 _163253,45698.6895077199,1739205173.46724,00:00:00,24.99,25,25,25,25.01,24.99,25,25.04,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.66,10.64,10.88,8.99,8.85,10.54,11.1,9.94,.,.,.,.,.,.,.,.
20250210 _163254,45698.6895193519,1739205174.47271,00:00:00,24.99,25,25,25,25,24.99,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.66,10.61,10.87,10.93,10.61,10.6,11.1,23.66,.,.,.,.,.,.,.,.
20250210 _163255,45698.6895309954,1739205175.47854,00:00:00,25.01,25,25,24.99,25,25,25,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.27,10.7,10.86,11.19,10.72,10.53,11.09,3.56,.,.,.,.,.,.,.,.
20250210 _163256,45698.6895426157,1739205176.48216,00:00:00,25.01,25,25,24.99,24.99,25,25,25.12,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.93,10.83,12.62,11.14,10.98,10.56,11.09,-7.35,.,.,.,.,.,.,.,.
20250210 _163257,45698.6895542593,1739205177.48841,00:00:00,25.01,25,25,25.01,24.99,25,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.08,10.85,10.86,10.93,10.93,10.57,11.02,13.35,.,.,.,.,.,.,.,.
20250210 _163258,45698.6895660995,1739205178.51174,00:00:00,24.99,25,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.44,12.49,10.85,10.78,10.85,10.47,11.07,15.24,.,.,.,.,.,.,.,.
20250210 _163259,45698.6895777199,1739205179.51513,00:00:00,24.99,25,25,25,25,25,24.99,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.74,8.88,10.83,10.85,10.75,10.47,12.55,22.21,.,.,.,.,.,.,.,.
20250210 _163300,45698.6895893866,1739205180.52328,00:00:00,24.99,25,25,24.99,25,25,24.99,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.62,10.7,10.82,11.07,10.86,12.14,11.21,-2.52,.,.,.,.,.,.,.,.
20250210 _163301,45698.6896010532,1739205181.53108,00:00:00,25,24.99,25,24.99,25,25,24.99,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.36,10.93,10.81,11.23,10.88,10.32,11.23,0.26,.,.,.,.,.,.,.,.
20250210 _163302,45698.689612662,1739205182.53466,00:00:00,25.01,25,25,25,25,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.19,10.87,10.8,9.33,10.78,10.43,11.18,19.79,.,.,.,.,.,.,.,.
20250210 _163303,45698.6896242824,1739205183.53887,00:00:00,25,25,25,25,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.4,12.51,9.15,10.96,10.76,10.42,11.19,14.81,.,.,.,.,.,.,.,.
20250210 _163304,45698.689636088,1739205184.55814,00:00:00,24.99,25,25,25.01,25,25,24.99,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.67,10.64,10.92,10.82,10.75,10.41,11.26,18.24,.,.,.,.,.,.,.,.
20250210 _163305,45698.6896477662,1739205185.56731,00:00:00,24.99,25,25,25,25,25,25,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.75,10.74,10.83,11.02,10.73,10.41,11.21,-6.73,.,.,.,.,.,.,.,.
20250210 _163306,45698.6896594444,1739205186.57625,00:00:00,25,25,25,24.99,25,25,25,25.08,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.41,10.73,10.95,11.28,10.71,10.41,11.22,0.04,.,.,.,.,.,.,.,.
20250210 _163307,45698.6896710995,1739205187.58384,00:00:00,25.01,25,25,24.99,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.11,10.72,10.97,13.09,10.7,10.4,11.23,23.13,.,.,.,.,.,.,.,.
20250210 _163308,45698.6896827315,1739205188.58876,00:00:00,25.01,25,24.99,25,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.14,10.7,11.1,11.16,10.7,10.51,11.24,6.88,.,.,.,.,.,.,.,.
20250210 _163309,45698.6896943634,1739205189.59363,00:00:00,24.99,25,25,25.01,25,25,24.99,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.49,10.82,11.02,10.93,10.69,8.74,11.31,12.23,.,.,.,.,.,.,.,.
20250210 _163310,45698.68970625,1739205190.6209,00:00:00,24.99,25,25,25.01,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.82,10.84,10.91,10.88,10.78,10.43,11.26,-9.13,.,.,.,.,.,.,.,.
20250210 _163311,45698.6897179398,1739205191.63022,00:00:00,24.99,25,25,25,25,25,25,25.03,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.72,10.76,11.02,11.07,10.79,12.22,11.27,12.24,.,.,.,.,.,.,.,.
20250210 _163312,45698.6897296181,1739205192.63978,00:00:00,25.01,25,25,24.99,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.32,10.76,9.38,11.2,8.98,10.55,11.27,23.02,.,.,.,.,.,.,.,.
20250210 _163313,45698.6897412616,1739205193.6457,00:00:00,25.01,25,25,25,25,25,25,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.12,10.76,10.96,9.4,10.8,10.45,11.29,0.87,.,.,.,.,.,.,.,.
20250210 _163314,45698.6897531019,1739205194.6681,00:00:00,25,25,25.01,25,25,25,25,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.44,12.49,10.71,11.03,10.82,10.45,11.29,-7.63,.,.,.,.,.,.,.,.
20250210 _163315,45698.6897647338,1739205195.6735,00:00:00,24.99,25,25.01,25.01,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.71,12.49,10.65,10.89,10.83,10.57,11.3,-8.73,.,.,.,.,.,.,.,.
20250210 _163316,45698.6897763426,1739205196.67655,00:00:00,24.99,25,25,25,25,25,25,25.02,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.85,10.74,10.81,12.68,10.85,10.49,11.31,11.64,.,.,.,.,.,.,.,.
20250210 _163317,45698.6897880093,1739205197.6848,00:00:00,25,25,25,24.99,24.99,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.5,10.74,10.92,11.17,10.99,12.27,9.97,21.37,.,.,.,.,.,.,.,.
20250210 _163318,45698.6897996991,1739205198.69462,00:00:00,25.01,25,25,24.99,25,25,25,25.03,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.2,10.62,10.96,11.21,10.9,10.61,9.99,-5.22,.,.,.,.,.,.,.,.
20250210 _163319,45698.6898113194,1739205199.69845,00:00:00,25.01,25,25,25,24.99,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.25,12.46,10.87,11.25,10.93,10.52,11.35,-2.99,.,.,.,.,.,.,.,.
20250210 _163320,45698.6898229745,1739205200.70586,00:00:00,25,25,25,25,25,25,25,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.48,8.96,10.86,9.3,10.95,10.51,11.36,-7.42,.,.,.,.,.,.,.,.
20250210 _163321,45698.6898346065,1739205201.71041,00:00:00,24.99,25,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.77,10.84,12.61,10.91,10.84,10.64,11.37,19.18,.,.,.,.,.,.,.,.
20250210 _163322,45698.68984625,1739205202.71635,00:00:00,25,25,25,25,25.01,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.57,10.87,9.31,12.7,10.69,10.55,11.38,21.6,.,.,.,.,.,.,.,.
20250210 _163323,45698.6898578356,1739205203.71785,00:00:00,25.01,25,25,25,25,25.01,25,25.04,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.19,10.76,11,11.07,10.78,10.29,11.39,-7.17,.,.,.,.,.,.,.,.
20250210 _163324,45698.6898695718,1739205204.73142,00:00:00,25.01,25,25,24.99,25,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.23,10.76,11.02,11.22,10.89,12,11.33,-3.03,.,.,.,.,.,.,.,.
20250210 _163325,45698.6898811921,1739205205.73585,00:00:00,24.99,25,25,24.99,25,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.58,10.76,11.04,11.26,9.07,10.42,12.76,22.69,.,.,.,.,.,.,.,.
20250210 _163326,45698.6898929167,1739205206.74803,00:00:00,24.99,25,25,25,25,25,25,24.96,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.88,10.75,10.95,11.05,10.78,10.54,11.33,20.58,.,.,.,.,.,.,.,.
20250210 _163327,45698.689904537,1739205207.75228,00:00:00,24.99,25,25.01,25.01,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.85,12.49,10.71,10.91,10.88,10.57,9.96,16.43,.,.,.,.,.,.,.,.
20250210 _163328,45698.689916169,1739205208.75704,00:00:00,25.01,25,25.01,25.01,25,25,25,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.44,10.63,10.65,10.86,10.89,8.8,11.39,-5.13,.,.,.,.,.,.,.,.
20250210 _163329,45698.6899278125,1739205209.76333,00:00:00,25.01,25,25.01,25,25,25,25,25.08,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.06,12.46,10.69,11.06,10.91,10.49,11.4,3.14,.,.,.,.,.,.,.,.
20250210 _163330,45698.6899394907,1739205210.77223,00:00:00,25.01,25,25,24.99,25,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.22,10.82,9.12,11.32,10.92,10.62,11.4,23.42,.,.,.,.,.,.,.,.
20250210 _163331,45698.6899512963,1739205211.79242,00:00:00,24.99,24.99,25,25,25,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.59,10.96,10.9,11.14,10.93,10.51,11.41,9.22,.,.,.,.,.,.,.,.
20250210 _163332,45698.6899629167,1739205212.79625,00:00:00,24.99,25,25,25.01,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.89,10.87,10.91,10.92,9.25,10.51,11.42,15.47,.,.,.,.,.,.,.,.
20250210 _163333,45698.6899746065,1739205213.80669,00:00:00,24.99,25,25,25.01,25,25,24.99,25.08,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.73,12.64,10.93,10.85,10.96,10.64,12.84,-8.03,.,.,.,.,.,.,.,.
20250210 _163334,45698.6899862847,1739205214.81507,00:00:00,25.01,25,25,25,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.23,10.78,10.95,10.93,10.84,10.55,11.37,4.43,.,.,.,.,.,.,.,.
20250210 _163335,45698.6899979167,1739205215.82027,00:00:00,25.01,25,24.99,24.99,25,25.01,25.01,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10,10.78,12.74,11.28,10.94,10.3,11.23,25.83,.,.,.,.,.,.,.,.
20250210 _163336,45698.6900095833,1739205216.82815,00:00:00,25,25,25,24.99,25,25.01,25.01,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.31,10.77,9.36,11.22,10.84,10.24,11.13,9.24,.,.,.,.,.,.,.,.
20250210 _163337,45698.6900212153,1739205217.83341,00:00:00,24.99,25,25,25,25,25,25.01,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.72,10.77,10.92,11.01,10.83,10.3,11.16,15.92,.,.,.,.,.,.,.,.
20250210 _163338,45698.6900330324,1739205218.85495,00:00:00,24.99,25,25.01,25.01,25,25,25.01,25.06,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.79,10.64,10.79,10.87,10.81,12.18,11.13,-6.97,.,.,.,.,.,.,.,.
20250210 _163339,45698.6900446991,1739205219.86211,00:00:00,25,25,25.01,25,25,25,25.01,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.46,10.61,10.75,11.06,10.81,10.53,11.17,2.69,.,.,.,.,.,.,.,.
20250210 _163340,45698.6900563542,1739205220.86918,00:00:00,25.01,25,25,24.99,25,25,25.01,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.16,10.7,10.84,13.05,10.8,10.43,11.16,26.03,.,.,.,.,.,.,.,.
20250210 _163341,45698.6900679977,1739205221.87591,00:00:00,25.01,24.99,25,24.99,25.01,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.21,10.94,10.83,11.26,8.99,10.43,11.14,9.71,.,.,.,.,.,.,.,.
20250210 _163342,45698.6900797107,1739205222.88779,00:00:00,24.99,25,25,25.01,25,25,25,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.7,10.88,10.82,10.92,10.76,10.55,9.77,-8.26,.,.,.,.,.,.,.,.
20250210 _163343,45698.6900913542,1739205223.89365,00:00:00,24.99,25,25,25.01,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.9,10.79,10.93,10.76,10.75,10.57,11.19,-7.75,.,.,.,.,.,.,.,.
20250210 _163344,45698.6901029861,1739205224.89823,00:00:00,25,25,25,25,25,25,25,25.03,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.61,10.78,10.93,10.92,10.85,10.46,11.19,11.46,.,.,.,.,.,.,.,.
