,A0_C05 Ave. (µV),A2_C07 Ave. (µV),A4_C08 Ave. (µV),A6_C11 Ave. (µV),C0_D01 Ave. (µV),C3_D03 Ave. (µV),C6_D04 Ave. (µV),B0_C13 Ave. (µV),B6_C14 Ave. (µV),D0_D07 Ave. (µV),D1_D08 Ave. (µV),D2_D11 Ave. (µV),D3_D12 Ave. (µV),D4_D13 Ave. (µV),D5_D14 Ave. (µV),D6_D16 Ave. (µV)
1745578599.0000,-1579.2250,-4930.6450,-4375.4280,-2909.4520,-1378.6550,-2208.2030,-3720.9690,-3340.2440,-2797.3950,-3370.4940,-3965.9440,-3502.6670,-4781.4850,-4554.8380,-3094.3750,-1630.6340
1745578600.0000,-1435.4290,-4759.2820,-4348.1590,-2915.4120,-1414.1200,-2080.9470,-3706.0680,-3497.3030,-2886.6530,-3369.6000,-3793.2400,-3633.4990,-4722.9230,-4623.9790,-3235.7870,-1593.5300
1745578601.0000,-1551.8070,-4513.8600,-4342.1980,-2877.4140,-1292.3780,-2168.1190,-3724.0980,-3472.5670,-3125.6680,-3376.4540,-3803.5210,-3545.2840,-4859.4180,-4439.0560,-3196.2990,-1435.4290
1745578602.0000,-1615.2860,-4549.3250,-4313.7370,-2870.5600,-1196.7120,-2266.4670,-3736.3170,-3451.4070,-3059.0590,-3395.2300,-3923.3270,-3446.0430,-4855.5430,-4524.5890,-3075.8980,-1457.9300
1745578603.0000,-1617.2230,-4812.0320,-4318.6550,-2907.8130,-1304.4480,-2208.3520,-3731.4000,-3453.1950,-2838.6710,-3397.6140,-3904.1040,-3632.7540,-4677.0270,-4501.9390,-3127.3070,-1470.4470
1745578604.0000,-1622.7360,-4875.2130,-4444.2710,-2945.5130,-1437.6640,-2113.8790,-3656.5960,-3303.8850,-2824.6640,-3401.0410,-3761.6490,-3663.3010,-4744.5300,-4465.5800,-3260.0760,-1436.7700
1745578605.0000,-1657.7540,-4882.9620,-4609.3760,-2958.3280,-1435.1310,-2088.6960,-3643.6320,-3202.7070,-2869.3680,-3406.1070,-3779.3820,-3519.8030,-4899.3530,-4480.3320,-3214.9260,-1568.1980
1745578606.0000,-1675.0400,-4926.0260,-4591.0480,-2922.7140,-1244.6940,-2271.3840,-3707.7070,-3400.2960,-2893.9550,-3423.3930,-3961.4740,-3439.1880,-4870.2960,-4693.1210,-3079.3250,-1656.4130
1745578607.0000,-1679.5100,-4935.2650,-4439.8010,-2919.5850,-1193.5830,-2261.2510,-3721.5650,-3534.1080,-3085.5830,-3421.1580,-3902.1670,-3616.3630,-4723.8170,-4585.6830,-3123.1340,-1515.4480
1745578608.0000,-1682.0430,-4763.1560,-4377.9610,-2916.4550,-1296.5500,-2235.3230,-3702.4920,-3495.3650,-2999.3060,-3434.5690,-3744.6620,-3615.4690,-4808.3070,-4511.0290,-3244.8770,-1441.3890
1745578609.0000,-1707.0770,-4548.1320,-4371.7030,-2910.0480,-1441.3890,-2126.0980,-3722.7570,-3508.6270,-2828.3890,-3443.0620,-3919.6010,-3439.3370,-4902.7800,-4562.4380,-3167.5400,-1484.0070
1745578610.0000,-1702.9050,-4660.3380,-4375.7260,-2916.1570,-1447.2010,-2138.3170,-3743.0230,-3500.5810,-2848.8040,-3444.2540,-3955.6620,-3447.5330,-4740.0590,-4529.0590,-3072.3210,-1481.1750
1745578611.0000,-1724.0640,-4882.9620,-4348.6060,-2928.6740,-1319.9450,-2265.4240,-3682.2260,-3365.4270,-2918.0940,-3439.9330,-3821.9990,-3602.0580,-4698.1870,-4464.3880,-3089.6070,-1472.0860
1745578612.0000,-1706.0340,-4893.3920,-4339.2180,-2917.0510,-1216.3820,-2174.8240,-3630.5190,-3254.1160,-3124.7740,-3446.6390,-3802.1800,-3619.9390,-4857.9280,-4519.2240,-3245.4730,-1611.2630
1745578613.0000,-1717.0610,-4865.6760,-4373.7890,-2942.6810,-1239.0320,-2063.9600,-3597.4380,-3431.2900,-3056.5260,-3459.9010,-3985.4650,-3481.3580,-4863.8880,-4476.9050,-3201.6630,-1654.6250
1745578614.0000,-1747.6080,-4607.4390,-4621.1480,-2949.3870,-1417.2490,-2229.3630,-3657.0430,-3544.8370,-2864.1520,-3459.6030,-3859.9970,-3518.1640,-4722.4760,-4485.2500,-3075.1530,-1440.9420
1745578615.0000,-1635.7000,-4608.6310,-4601.0320,-2959.6690,-1458.5260,-2255.8870,-3703.3860,-3513.3960,-2896.1900,-3385.0970,-3796.0710,-3688.9310,-4748.8510,-4525.1850,-3123.7300,-1449.7340
1745578616.0000,-1464.1880,-4789.2330,-4487.6340,-2961.0100,-1414.1200,-2253.6520,-3701.7460,-3393.7390,-2890.3780,-3283.4710,-3831.2380,-3522.4850,-4914.8500,-4496.5740,-3259.1820,-1505.1660
1745578617.0000,-1551.5090,-4913.6580,-4398.9720,-2946.5560,-1239.3300,-2093.6130,-3726.9290,-3277.6590,-2886.0570,-3349.7810,-3815.2930,-3396.2730,-4835.1290,-4478.0970,-3171.5630,-1468.6580
1745578618.0000,-1684.7250,-4938.6920,-4394.7990,-2952.6650,-1218.7660,-2100.6170,-3719.1810,-3329.5150,-2868.4740,-3407.3000,-3865.3610,-3469.4370,-4708.4690,-4556.1790,-3048.4800,-1430.3620
1745578619.0000,-1700.3720,-4714.1310,-4372.5970,-2974.4210,-1410.2460,-2306.8490,-3750.7710,-3518.4620,-2897.3820,-3418.3260,-4003.9420,-3627.3900,-4770.1600,-4587.0240,-3165.4540,-1523.4950
1745578620.0000,-1701.1170,-4578.8290,-4366.7850,-2987.8320,-1465.0820,-2258.8670,-3741.5330,-3556.1620,-3116.4290,-3421.0090,-3817.9760,-3608.9120,-4936.3080,-4490.7630,-3271.4010,-1671.4630
1745578621.0000,-1723.6170,-4540.5330,-4398.3760,-2992.3020,-1435.4290,-2189.8750,-3636.4790,-3335.7740,-3023.2970,-3444.9990,-3826.1710,-3417.7300,-4799.0680,-4530.4000,-3128.0520,-1575.2020
1745578622.0000,-1773.6850,-4809.7970,-4414.0220,-2957.2840,-1274.4960,-2098.8290,-3587.6040,-3228.4860,-2893.8060,-3450.5130,-3862.5300,-3472.8650,-4699.5280,-4521.3100,-3066.3610,-1460.3140
