time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_A0,Current_temp_A1,Current_temp_A2,Current_temp_A3,Current_temp_A4,Current_temp_A5,Current_temp_A6,Current_temp_A7/A2,Target_temp_A0,Target_temp_A1,Target_temp_A2,Target_temp_A3,Target_temp_A4,Target_temp_A5,Target_temp_A6,Target_temp_A7/A2,kp_A0,kp_A1,kp_A2,kp_A3,kp_A4,kp_A5,kp_A6,kp_A7/A2,ki_A0,ki_A1,ki_A2,ki_A3,ki_A4,ki_A5,ki_A6,ki_A7/A2,kd_A0,kd_A1,kd_A2,kd_A3,kd_A4,kd_A5,kd_A6,kd_A7/A2,Output_A0,Output_A1,Output_A2,Output_A3,Output_A4,Output_A5,Output_A6,Output_A7/A2,BaSyTec Line.Loop_A0,BaSyTec Line.Loop_A1,BaSyTec Line.Loop_A2,BaSyTec Line.Loop_A3,BaSyTec Line.Loop_A4,BaSyTec Line.Loop_A5,BaSyTec Line.Loop_A6,BaSyTec Line.Loop_A7/A2
20250328 _163618,45744.6918836806,1743179778.75008,00:00:00,25,25.06,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.64,7.08,7.43,7.46,7.05,5.69,.,.,.,.,.,.,.,.
20250328 _163619,45744.6918954167,1743179779.76406,00:00:00,24.99,25.06,24.99,25.01,24.99,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.45,0,8.7,7.05,7.48,8.38,6.94,6.48,.,.,.,.,.,.,.,.
20250328 _163620,45744.6919071296,1743179780.77676,00:00:00,24.99,25.06,24.99,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.46,0,9.56,7.23,7.46,7.48,6.97,6.56,.,.,.,.,.,.,.,.
20250328 _163621,45744.6919188773,1743179781.79133,00:00:00,24.99,25.06,25.01,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.48,0,8.53,7.26,7.31,7.49,7,6.55,.,.,.,.,.,.,.,.
20250328 _163622,45744.6919306019,1743179782.80447,00:00:00,24.99,25.06,25.02,25,25.01,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.55,0,7.56,7.18,8.12,7.4,7.05,7.4,.,.,.,.,.,.,.,.
20250328 _163623,45744.6919423727,1743179783.82118,00:00:00,25,25.06,25.01,25.01,25.01,25.02,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.61,0,8.46,7.07,7.27,6.26,6.17,6.47,.,.,.,.,.,.,.,.
20250328 _163624,45744.6919540162,1743179784.82745,00:00:00,25.01,25.06,25,25.01,25,25.02,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.3,0,8.49,7.05,7.3,7.12,6.18,6.45,.,.,.,.,.,.,.,.
20250328 _163625,45744.691965706,1743179785.83784,00:00:00,25.01,25.06,25,25,25,25.02,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.21,0,8.54,7.94,7.29,7.11,7.07,6.43,.,.,.,.,.,.,.,.
20250328 _163626,45744.6919773611,1743179786.84455,00:00:00,25.01,25.06,25,25,25,25.01,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.23,0,8.54,6.42,7.28,7.19,7.13,6.42,.,.,.,.,.,.,.,.
20250328 _163627,45744.6919890857,1743179787.85726,00:00:00,25.01,25.06,25,25,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.26,0,7.69,7.15,7.32,7.17,7.05,6.35,.,.,.,.,.,.,.,.
20250328 _163628,45744.6920006713,1743179788.85829,00:00:00,25,25.06,24.99,25.01,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.29,0,8.64,7,7.31,7.09,7.89,7.23,.,.,.,.,.,.,.,.
20250328 _163629,45744.6920123843,1743179789.87041,00:00:00,25,25.06,25,25.01,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.28,0,8.61,7.01,7.26,7.12,7.83,6.34,.,.,.,.,.,.,.,.
20250328 _163630,45744.6920240394,1743179790.87774,00:00:00,25,25.06,25,24.99,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.27,0,8.62,7.19,7.25,7.1,6.96,6.27,.,.,.,.,.,.,.,.
20250328 _163631,45744.6920357639,1743179791.89072,00:00:00,25,25.06,25,24.99,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.27,0,8.63,7.22,7.24,7.07,6.94,6.34,.,.,.,.,.,.,.,.
20250328 _163632,45744.6920473495,1743179792.89129,00:00:00,25,25.04,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.32,0,8.64,7.09,7.22,7.1,6.92,6.5,.,.,.,.,.,.,.,.
20250328 _163633,45744.6920590856,1743179793.90549,00:00:00,25,25.04,25,25.01,25,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.32,0,8.59,6.98,7.22,7.26,6.91,6.53,.,.,.,.,.,.,.,.
20250328 _163634,45744.692070706,1743179794.90972,00:00:00,25,25.05,25,25.01,25.01,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.32,0,8.59,6.99,7.16,7.34,6.06,6.5,.,.,.,.,.,.,.,.
20250328 _163635,45744.6920824074,1743179795.92096,00:00:00,25,25.05,25,25,25.01,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.33,0,8.6,7.89,7.14,7.32,6.95,6.41,.,.,.,.,.,.,.,.
20250328 _163636,45744.6920939815,1743179796.92089,00:00:00,25,25.05,25,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.33,0,8.6,7.24,7.12,7.29,6.94,6.41,.,.,.,.,.,.,.,.
20250328 _163637,45744.6921056829,1743179797.9311,00:00:00,25,25.06,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,8.59,7.17,7.1,7.3,6.94,6.4,.,.,.,.,.,.,.,.
20250328 _163638,45744.6921173843,1743179798.94232,00:00:00,25,25.06,25,25.01,25.01,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,8.59,7.03,7.08,7.32,6.94,6.33,.,.,.,.,.,.,.,.
20250328 _163639,45744.6921289815,1743179799.94474,00:00:00,25,25.06,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,8.58,7.01,7.1,7.27,6.94,6.31,.,.,.,.,.,.,.,.
20250328 _163640,45744.6921407292,1743179800.9596,00:00:00,25,25.06,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.35,0,8.58,7.09,7.19,7.27,6.94,5.38,.,.,.,.,.,.,.,.
20250328 _163641,45744.6921523148,1743179801.96094,00:00:00,25,25.06,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.35,0,8.63,7.2,7.31,7.22,6.99,6.32,.,.,.,.,.,.,.,.
20250328 _163642,45744.6921640856,1743179802.977,00:00:00,24.99,25.04,25,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,8.27,0,9.47,7.12,7.29,7.21,6.94,6.47,.,.,.,.,.,.,.,.
20250328 _163643,45744.692175787,1743179803.98849,00:00:00,25,25.04,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,8.58,6.21,7.26,8.11,6.94,6.45,.,.,.,.,.,.,.,.
20250328 _163644,45744.6921874653,1743179804.99788,00:00:00,25,25.05,25,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.37,0,8.58,6.99,7.27,7.13,6.99,6.42,.,.,.,.,.,.,.,.
20250328 _163646,45744.6921990857,1743179806.00149,00:00:00,25,25.05,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.37,0,8.57,7.12,7.23,7.17,6.95,6.36,.,.,.,.,.,.,.,.
20250328 _163647,45744.692210706,1743179807.00548,00:00:00,25,25.05,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.37,0,8.57,8,7.24,7.16,7,6.35,.,.,.,.,.,.,.,.
20250328 _163648,45744.6922223958,1743179808.01579,00:00:00,25,25.05,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.38,0,8.57,6.39,7.24,7.15,7.85,6.35,.,.,.,.,.,.,.,.
20250328 _163649,45744.6922341319,1743179809.02912,00:00:00,25,25.06,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.38,0,8.57,6.26,7.24,7.14,6.96,6.28,.,.,.,.,.,.,.,.
20250328 _163650,45744.6922458449,1743179810.04156,00:00:00,25,25.05,25,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.57,6.95,7.23,7.07,6.96,6.37,.,.,.,.,.,.,.,.
20250328 _163651,45744.6922575347,1743179811.05156,00:00:00,25,25.03,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.57,7.12,7.23,7.11,7.01,6.54,.,.,.,.,.,.,.,.
20250328 _163652,45744.6922691319,1743179812.05399,00:00:00,25,25.04,25,24.99,25,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,8.57,7.23,8.05,7.26,7.02,6.53,.,.,.,.,.,.,.,.
20250328 _163653,45744.6922808333,1743179813.065,00:00:00,25,25.04,25,25,25,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,8.25,0,8.57,7.16,7.17,7.34,6.97,6.45,.,.,.,.,.,.,.,.
20250328 _163654,45744.6922925694,1743179814.07826,00:00:00,25,25.05,25,25.01,25,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.63,6.26,7.16,7.32,7.02,6.45,.,.,.,.,.,.,.,.
20250328 _163655,45744.6923043056,1743179815.09263,00:00:00,25,25.05,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,7.75,6.95,7.16,7.29,7.87,6.45,.,.,.,.,.,.,.,.
20250328 _163656,45744.6923158912,1743179816.09334,00:00:00,25,25.05,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.64,7.07,7.14,7.3,7.04,6.4,.,.,.,.,.,.,.,.
20250328 _163657,45744.6923276042,1743179817.10512,00:00:00,25,25.05,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.4,0,8.65,7.21,7.13,7.31,7.89,7.25,.,.,.,.,.,.,.,.
20250328 _163658,45744.6923392593,1743179818.11278,00:00:00,24.99,25.06,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.46,0,8.66,7.2,7.12,7.32,7.05,6.33,.,.,.,.,.,.,.,.
20250328 _163659,45744.6923510185,1743179819.12828,00:00:00,24.99,25.06,24.99,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.47,0,8.72,6.31,7.11,7.33,7.05,6.31,.,.,.,.,.,.,.,.
20250328 _163700,45744.6923626273,1743179820.13106,00:00:00,24.99,25.06,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.49,0,8.59,7.01,7.15,6.39,7.01,6.29,.,.,.,.,.,.,.,.
20250328 _163701,45744.6923741898,1743179821.13065,00:00:00,25,25.05,25.02,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.45,0,8.42,7.04,7.15,8.26,7.86,7.19,.,.,.,.,.,.,.,.
20250328 _163702,45744.6923859259,1743179822.14433,00:00:00,25.01,25.04,25.02,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.28,0,8.36,7.23,7.15,7.36,7.06,6.43,.,.,.,.,.,.,.,.
20250328 _163703,45744.6923975463,1743179823.14855,00:00:00,25.01,25.04,25.01,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.25,0,8.43,7.22,7.14,7.32,6.17,5.59,.,.,.,.,.,.,.,.
20250328 _163704,45744.6924091782,1743179824.15357,00:00:00,25,25.05,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.32,0,8.45,7.09,7.14,7.32,7.01,6.42,.,.,.,.,.,.,.,.
20250328 _163705,45744.6924209259,1743179825.16825,00:00:00,25,25.05,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.31,0,8.44,7.03,7.14,7.38,7.85,6.42,.,.,.,.,.,.,.,.
20250328 _163706,45744.6924326157,1743179826.17814,00:00:00,25,25.05,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.3,0,8.48,7.01,7.19,7.34,6.16,6.43,.,.,.,.,.,.,.,.
20250328 _163707,45744.6924442477,1743179827.18365,00:00:00,25,25.05,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.35,0,8.53,7.95,7.15,7.34,7.05,6.38,.,.,.,.,.,.,.,.
20250328 _163708,45744.6924558912,1743179828.18961,00:00:00,25,25.05,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.35,0,8.55,7.26,6.33,7.34,7.01,6.43,.,.,.,.,.,.,.,.
20250328 _163709,45744.6924675116,1743179829.19344,00:00:00,24.99,25.05,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.42,0,8.62,7.14,7.21,7.4,7.06,5.51,.,.,.,.,.,.,.,.
20250328 _163710,45744.6924791204,1743179830.19673,00:00:00,24.99,25.04,24.99,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.49,0,8.7,7.09,7.27,7.41,7.06,7.34,.,.,.,.,.,.,.,.
20250328 _163711,45744.6924907292,1743179831.19952,00:00:00,24.99,25.04,24.99,25.01,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.46,0,8.68,7.03,7.29,8.33,7.92,6.49,.,.,.,.,.,.,.,.
20250328 _163712,45744.6925024537,1743179832.2127,00:00:00,25,25.04,25,25,24.99,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.37,0,8.53,7.05,7.3,7.43,7.13,6.45,.,.,.,.,.,.,.,.
20250328 _163713,45744.6925140741,1743179833.21605,00:00:00,25,25.04,25.01,24.99,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.35,0,8.46,7.25,7.32,7.44,7.04,6.51,.,.,.,.,.,.,.,.
20250328 _163714,45744.692525706,1743179834.22124,00:00:00,24.99,25.04,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.45,0,8.54,7.28,7.39,7.45,7.04,5.62,.,.,.,.,.,.,.,.
20250328 _163715,45744.6925372917,1743179835.22253,00:00:00,24.99,25.05,24.99,25,24.98,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,8.38,0,8.65,7.16,8.29,7.52,7.92,7.39,.,.,.,.,.,.,.,.
20250328 _163716,45744.6925490046,1743179836.23479,00:00:00,24.99,25.04,24.99,25,24.98,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.54,0,8.73,7.12,7.51,7.44,7.03,6.55,.,.,.,.,.,.,.,.
20250328 _163717,45744.6925607639,1743179837.25019,00:00:00,25,25.04,24.99,25.01,24.99,25.02,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.46,0,8.72,7.06,7.45,6.32,7.08,6.56,.,.,.,.,.,.,.,.
20250328 _163718,45744.6925723611,1743179838.25276,00:00:00,25.01,25.04,25,25.01,25,25.02,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,8.58,7.04,7.32,7.19,7.09,6.58,.,.,.,.,.,.,.,.
20250328 _163719,45744.6925840509,1743179839.26282,00:00:00,25.01,25.04,25.01,25,25,25.01,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,8.5,7.93,8.13,7.25,6.31,6.65,.,.,.,.,.,.,.,.
20250328 _163720,45744.692595787,1743179840.27637,00:00:00,25,25.04,25,24.98,25,25,25.01,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.44,0,8.53,7.33,7.34,7.29,7.03,6.68,.,.,.,.,.,.,.,.
20250328 _163721,45744.6926075347,1743179841.29104,00:00:00,24.99,25.04,24.99,24.99,24.99,25,25.02,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.64,0,8.69,7.32,7.44,7.34,6.86,6.71,.,.,.,.,.,.,.,.
20250328 _163722,45744.6926191319,1743179842.29398,00:00:00,25,25.04,24.99,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.47,0,9.62,7.25,8.33,7.4,7.81,6.68,.,.,.,.,.,.,.,.
20250328 _163723,45744.692630787,1743179843.30073,00:00:00,25.01,25.05,25,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,8.64,7.26,7.53,7.46,7,6.59,.,.,.,.,.,.,.,.
20250328 _163724,45744.6926424884,1743179844.31184,00:00:00,25,25.05,25.01,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.52,7.22,7.51,7.54,7.05,6.57,.,.,.,.,.,.,.,.
20250328 _163725,45744.6926543403,1743179845.33549,00:00:00,24.99,25.05,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.5,0,8.61,7.22,7.38,7.57,7.11,6.62,.,.,.,.,.,.,.,.
20250328 _163726,45744.6926660417,1743179846.34697,00:00:00,24.99,25.04,24.99,25,25.01,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.57,0,8.77,7.16,7.31,7.5,7.13,6.69,.,.,.,.,.,.,.,.
